,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
133,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-16,,Au9999,黄金9999,,3000,4,10,1023330
134,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-15,,Au9999,黄金9999,,3000,4,10,1019520
135,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-14,,Au9999,黄金9999,,3000,4,10,1033680
136,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-11,,Au9999,黄金9999,,3000,4,10,1039230
137,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-10,,Au9999,黄金9999,,3000,4,10,1045170
138,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-09,,Au9999,黄金9999,,3000,4,10,1032000
139,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-08,,Au9999,黄金9999,,3000,4,10,1033470
140,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-30,,Au9999,黄金9999,,3000,4,10,1035750
141,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-27,,Au9999,黄金9999,,3000,4,10,1041600
142,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-26,,Au9999,黄金9999,,3000,4,10,1056450
143,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-25,,Au9999,黄金9999,,3000,4,10,1049610
144,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-24,,Au9999,黄金9999,,3000,4,10,1046070
145,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-23,,Au9999,黄金9999,,3000,4,10,1035420
146,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-20,,Au9999,黄金9999,,3000,4,10,1030560
147,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-19,,Au9999,黄金9999,,3000,4,10,1034520
148,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-18,,Au9999,黄金9999,,3000,4,10,1031100
149,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-17,,Au9999,黄金9999,,3000,4,10,1033200
150,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-16,,Au9999,黄金9999,,3000,4,10,1034400
151,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-12,,Au9999,黄金9999,,3000,4,10,1032270
152,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-11,,Au9999,黄金9999,,3000,4,10,1030140
